0 34147018443179795000000000000
3600 34149176389160474000000000000
7200 34151640615611231000000000000
10800 34154410473289453000000000000
14400 34157485301131248000000000000
18000 34160864426215351000000000000
21600 34164547163724874000000000000
25200 34168532816907080000000000000
28800 34172820677030955000000000000
32400 34177410023342866000000000000
36000 34182300123020076000000000000
39600 34187490231122333000000000000
43200 34192979590541470000000000000
46800 34198767431948984000000000000
50400 34204852973741769000000000000
54000 34211235421985851000000000000
57600 34217913970358277000000000000
61200 34224887800087127000000000000
64800 34232156079889675000000000000
68400 34239717965908724000000000000
72000 34247572601647160000000000000
75600 34255719117900720000000000000
79200 34264156632689032000000000000
82800 34272884251184905000000000000
86400 34281901065641937000000000000
90000 34291206155320457000000000000
93600 34300798586411846000000000000
97200 34310677411961190000000000000
100800 34320841671788397000000000000
104400 34331290392407733000000000000
108000 34342022586945827000000000000
111600 34353037255058162000000000000
115200 34364333382844147000000000000
118800 34375909942760681000000000000
122400 34387765893534354000000000000
126000 34399900180072242000000000000
129600 34412311733371386000000000000
133200 34424999470426898000000000000
136800 34437962294138862000000000000
140400 34451199093217920000000000000
144000 34464708742089691000000000000
147600 34478490100797970000000000000
151200 34492542014906812000000000000
154800 34506863315401499000000000000
158400 34521452818588438000000000000
162000 34536309325994025000000000000
165600 34551431624262474000000000000
169200 34566818485052774000000000000
172800 34582468664934651000000000000
176400 34598380905283663000000000000
180000 34614553932175495000000000000
183600 34630986456279433000000000000
187200 34647677172751066000000000000
190800 34664624761124312000000000000
194400 34681827885202753000000000000
198000 34699285192950351000000000000
201600 34716995316381611000000000000
205200 34734956871451159000000000000
208800 34753168457942898000000000000
212400 34771628659358676000000000000
216000 34790336042806608000000000000
219600 34809289158889023000000000000
223200 34828486541590130000000000000
226800 34847926708163488000000000000
230400 34867608159019232000000000000
234000 34887529377611183000000000000
237600 34907688830323920000000000000
241200 34928084966359773000000000000
244800 34948716217625882000000000000
248400 34969580998621343000000000000
252000 34990677706324458000000000000
255600 35012004720080278000000000000
259200 35033560401488290000000000000
262800 35055343094290555000000000000
266400 35077351124260126000000000000
270000 35099582799089968000000000000
273600 35122036408282386000000000000
