426124954 -155728285
424925510 -158789544
423702489 -161842187
422455948 -164886042
421185945 -167920934
419892538 -170946692
418575787 -173963142
417235753 -176970114
415872499 -179967436
414486087 -182954935
413076584 -185932441
411644053 -188899783
410188562 -191856790
408710179 -194803293
407208974 -197739120
405685016 -200664103
404138378 -203578073
402569131 -206480859
400977350 -209372295
399363111 -212252211
397726488 -215120440
396067560 -217976814
394386405 -220821166
392683102 -223653329
390957734 -226473137
389210381 -229280424
387441128 -232075024
385650058 -234856773
383837257 -237625505
382002813 -240381056
380146812 -243123262
378269345 -245851959
376370501 -248566986
374450372 -251268178
372509051 -253955375
370546632 -256628414
368563209 -259287134
366558880 -261931374
364533740 -264560975
362487890 -267175776
360421428 -269775619
358334456 -272360344
356227076 -274929794
354099391 -277483810
351951506 -280022237
349783526 -282544916
347595559 -285051693
345387712 -287542412
343160095 -290016917
340912817 -292475056
338645991 -294916673
336359730 -297341616
334054147 -299749733
331729358 -302140871
329385478 -304514879
327022626 -306871607
324640920 -309210905
322240480 -311532623
319821427 -313836612
317383883 -316122726
314927972 -318390815
312453818 -320640735
309961547 -322872338
307451286 -325085480
304923163 -327280016
302377307 -329455802
299813849 -331612695
297232921 -333750553
294634654 -335869234
292019184 -337968598
289386645 -340048504
286737173 -342108814
284070907 -344149388
281387984 -346170089
278688544 -348170780
275972729 -350151326
273240680 -352111591
270492540 -354051440
267728455 -355970740
264948569 -357869359
262153029 -359747165
259341984 -361604027
256515581 -363439814
253673971 -365254398
250817306 -367047652
247945738 -368819446
245059419 -370569656
242158506 -372298155
239243154 -374004820
236313519 -375689527
233369759 -377352153
230412034 -378992577
227440505 -380610679
224455331 -382206340
221456676 -383779440
218444704 -385329862
215419578 -386857490
212381465 -388362210
209330532 -389843905
206266946 -391302465
203190877 -392737775
200102494 -394149726
197001968 -395538208
193889473 -396903112
190765181 -398244330
187629266 -399561756
184481904 -400855284
181323271 -402124812
178153545 -403370235
174972904 -404591452
171781528 -405788363
168579597 -406960868
165367294 -408108869
162144799 -409232270
158912298 -410330974
155669974 -411404888
152418013 -412453919
149156602 -413477974
145885929 -414476964
142606181 -415450799
139317548 -416399392
136020222 -417322656
132714392 -418220506
129400251 -419092858
126077993 -419939629
122747812 -420760740
119409903 -421556110
116064462 -422325661
112711685 -423069316
109351772 -423787000
105984919 -424478639
102611327 -425144161
99231196 -425783494
95844728 -426396570
92452124 -426983319
89053588 -427543676
85649324 -428077576
82239535 -428584954
78824427 -429065750
75404207 -429519902
71979082 -429947353
68549259 -430348044
65114946 -430721919
61676354 -431068926
58233692 -431389011
54787170 -431682123
51337001 -431948214
47883396 -432187235
44426569 -432399141
40966733 -432583886
37504101 -432741430
34038890 -432871730
30571314 -432974748
27101590 -433050446
23629934 -433098787
20156564 -433119739
16681698 -433113268
13205555 -433079344
9728353 -433017938
6250312 -432929023
2771652 -432812573
-707405 -432668565
-4186639 -432496978
-7665828 -432297791
-11144750 -432070986
-14623181 -431816547
-18100900 -431534459
-21577681 -431224710
-25053302 -430887289
-28527538 -430522187
-32000164 -430129398
-35470955 -429708915
-38939685 -429260735
-42406129 -428784858
-45870061 -428281284
-49331253 -427750015
-52789480 -427191055
-56244514 -426604412
-59696129 -425990093
-63144095 -425348108
-66588187 -424678470
-70028175 -423981192
-73463832 -423256291
-76894930 -422503785
-80321239 -421723694
-83742533 -420916040
-87158581 -420080847
-90569155 -419218141
-93974027 -418327950
-97372967 -417410304
-100765747 -416465236
-104152138 -415492778
-107531911 -414492968
-110904837 -413465844
-114270687 -412411446
-117629233 -411329816
-120980246 -410220998
-124323497 -409085040
-127658758 -407921988
-130985800 -406731895
-134304397 -405514811
-137614319 -404270793
-140915339 -402999897
-144207229 -401702181
-147489764 -400377707
-150762714 -399026537
-154025855 -397648736
-157278959 -396244372
-160521801 -394813513
-163754155 -393356232
-166975796 -391872601
-170186499 -390362696
-173386039 -388826594
-176574194 -387264375
-179750739 -385676122
-182915451 -384061917
-186068108 -382421846
-189208489 -380755999
-192336371 -379064464
-195451534 -377347333
-198553759 -375604703
-201642824 -373836667
-204718513 -372043326
-207780606 -370224779
-210828886 -368381130
-213863136 -366512482
-216883140 -364618943
-219888684 -362700621
-222879553 -360757627
-225855532 -358790075
-228816410 -356798078
-231761974 -354781755
-234692014 -352741224
-237606318 -350676606
-240504679 -348588024
-243386888 -346475604
-246252738 -344339473
-249102022 -342179760
-251934535 -339996595
-254750073 -337790113
-257548433 -335560449
-260329413 -333307738
-263092812 -331032122
-265838430 -328733740
-268566069 -326412736
-271275531 -324069255
-273966620 -321703444
-276639141 -319315451
-279292900 -316905427
-281927705 -314473525
-284543365 -312019899
-287139690 -309544707
-289716491 -307048105
-292273582 -304530255
-294810776 -301991317
-297327889 -299431457
-299824738 -296850840
-302301142 -294249633
-304756921 -291628005
-307191896 -288986127
-309605891 -286324173
-311998729 -283642316
-314370238 -280940733
-316720243 -278219602
-319048576 -275479103
-321355067 -272719417
-323639548 -269940726
-325901854 -267143217
-328141820 -264327074
-330359283 -261492487
-332554085 -258639643
-334726064 -255768736
-336875065 -252879957
-339000931 -249973501
-341103508 -247049563
-343182646 -244108341
-345238194 -241150033
-347270004 -238174841
-349277930 -235182965
-351261826 -232174608
-353221551 -229149977
-355156964 -226109275
-357067926 -223052712
-358954301 -219980494
-360815954 -216892834
-362652751 -213789941
-364464563 -210672029
-366251259 -207539311
-368012715 -204392003
-369748804 -201230321
-371459405 -198054482
-373144396 -194864707
-374803659 -191661213
-376437078 -188444223
-378044538 -185213959
-379625928 -181970644
-381181136 -178714501
-382710056 -175445758
-384212581 -172164640
-385688609 -168871374
-387138037 -165566189
-388560766 -162249315
-389956699 -158920980
-391325743 -155581418
-392667803 -152230858
-393982790 -148869535
-395270616 -145497683
-396531194 -142115534
-397764442 -138723325
-398970278 -135321292
-400148624 -131909671
-401299401 -128488700
-402422536 -125058617
-403517958 -121619660
-404585595 -118172069
-405625380 -114716083
-406637249 -111251944
-407621139 -107779891
-408576988 -104300167
-409504739 -100813014
-410404335 -97318673
-411275724 -93817388
-412118855 -90309402
-412933677 -86794959
-413720145 -83274302
-414478215 -79747676
-415207844 -76215326
-415908995 -72677496
-416581628 -69134432
-417225710 -65586378
-417841209 -62033581
-418428094 -58476286
-418986338 -54914739
-419515915 -51349185
-420016802 -47779872
-420488980 -44207044
-420932430 -40630948
-421347136 -37051830
-421733084 -33469937
-422090263 -29885514
-422418666 -26298806
-422718284 -22710061
-422989115 -19119524
-423231155 -15527439
-423444407 -11934054
-423628872 -8339612
-423784556 -4744359
-423911467 -1148540
-424009614 2447601
-424079010 6043820
-424119668 9639873
-424131606 13235517
-424114842 16830509
-424069398 20424605
-423995298 24017565
-423892567 27609145
-423761233 31199105
-423601326 34787205
-423412880 38373202
-423195928 41956859
-422950508 45537937
-422676660 49116195
-422374423 52691397
-422043843 56263305
-421684964 59831684
-421297834 63396296
-420882505 66956906
-420439026 70513281
-419967454 74065187
-419467845 77612390
-418940256 81154659
-418384749 84691763
-417801386 88223470
-417190232 91749552
-416551354 95269779
-415884820 98783925
-415190702 102291761
-414469073 105793063
-413720006 109287605
-412943580 112775164
-412139873 116255516
-411308965 119728439
-410450939 123193713
-409565881 126651118
-408653875 130100436
-407715012 133541448
-406749381 136973937
-405757074 140397690
-404738185 143812491
-403692810 147218128
-402621047 150614388
-401522994 154001061
-400398754 157377938
-399248428 160744810
-398072122 164101470
-396869942 167447713
-395641996 170783334
-394388394 174108130
-393109247 177421900
-391804668 180724442
-390474773 184015558
-389119676 187295049
-387739496 190562721
-386334353 193818376
-384904368 197061822
-383449663 200292867
-381970362 203511319
-380466591 206716989
-378938476 209909690
-377386147 213089233
-375809734 216255436
-374209367 219408113
-372585179 222547084
-370937306 225672166
-369265881 228783181
-367571043 231879952
-365852929 234962302
-364111679 238030057
-362347434 241083043
-360560335 244121090
-358750527 247144027
-356918153 250151686
-355063360 253143900
-353186294 256120503
-351287104 259081334
-349365938 262026228
-347422948 264955026
-345458285 267867570
-343472101 270763701
-341464550 273643264
-339435788 276506106
-337385969 279352073
-335315250 282181016
-333223790 284992784
-331111747 287787232
-328979280 290564212
-326826552 293323581
-324653722 296065197
-322460954 298788917
-320248411 301494605
-318016257 304182121
-315764657 306851330
-313493778 309502098
-311203786 312134292
-308894848 314747782
-306567132 317342438
-304220808 319918134
-301856046 322474743
-299473015 325012141
-297071888 327530206
-294652835 330028817
-292216029 332507855
-289761644 334967203
-287289853 337406745
-284800830 339826367
-282294751 342225956
-279771790 344605403
-277232124 346964598
-274675929 349303435
-272103383 351621806
-269514662 353919609
-266909946 356196742
-264289412 358453103
-261653239 360688594
-259001607 362903118
-256334696 365096579
-253652685 367268884
-250955755 369419939
-248244088 371549655
-245517863 373657943
-242777264 375744716
-240022471 377809887
-237253667 379853374
-234471035 381875093
-231674756 383874965
-228865014 385852909
-226041993 387808850
-223205875 389742711
-220356844 391654417
-217495084 393543897
-214620779 395411080
-211734112 397255896
-208835269 399078278
-205924434 400878160
-203001790 402655477
-200067523 404410166
-197121817 406142167
-194164858 407851419
-191196829 409537864
-188217915 411201446
-185228302 412842110
-182228174 414459802
-179217717 416054471
-176197114 417626066
-173166551 419174538
-170126213 420699841
-167076284 422201928
-164016949 423680755
-160948393 425136280
-157870800 426568461
-154784354 427977259
-151689240 429362635
-148585643 430724553
-145473745 432062977
-142353731 433377874
-139225784 434669211
-136090089 435936959
-132946828 437181086
-129796185 438401566
-126638343 439598371
-123473484 440771477
-120301791 441920860
-117123446 443046498
-113938632 444148370
-110747529 445226456
-107550320 446280739
-104347186 447311202
-101138308 448317829
-97923867 449300607
-94704042 450259522
-91479014 451194565
-88248963 452105724
-85014068 452992992
-81774507 453856360
-78530461 454695824
-75282107 455511379
-72029622 456303021
-68773186 457070748
-65512974 457814560
-62249164 458534458
-58981931 459230442
-55711453 459902517
-52437905 460550686
-49161462 461174955
-45882298 461775331
-42600587 462351823
-39316505 462904438
-36030224 463433188
-32741916 463938085
-29451756 464419142
-26159913 464876372
-22866561 465309790
-19571870 465719414
-16276010 466105261
-12979151 466467349
-9681464 466805698
-6383117 467120330
-3084278 467411266
214884 467678531
3514202 467922147
6813509 468142141
10112639 468338540
13411426 468511371
16709705 468660662
20007311 468786443
23304079 468888747
26599847 468967603
29894452 469023046
33187730 469055109
36479520 469063827
39769661 469049237
43057993 469011375
46344354 468950280
49628586 468865991
52910530 468758547
56190027 468627990
59466920 468474361
62741052 468297705
66012266 468098064
69280407 467875483
72545320 467630009
75806849 467361688
79064841 467070568
82319144 466756697
85569603 466420125
88816068 466060902
92058387 465679080
95296409 465274711
98529984 464847847
101758963 464398543
104983197 463926854
108202538 463432835
111416839 462916543
114625952 462378035
117829733 461817368
121028036 461234604
124220715 460629800
127407627 460003017
130588629 459354318
133763577 458683764
136932331 457991418
140094748 457277345
143250688 456541608
146400011 455784273
149542578 455005406
152678250 454205073
155806890 453383344
158928360 452540285
162042524 451675966
165149246 450790457
168248391 449883827
171339825 448956149
174423414 448007495
177499025 447037936
180566526 446047547
183625785 445036401
186676672 444004572
189719057 442952137
192752809 441879171
195777801 440785751
198793905 439671954
201800992 438537858
204798937 437383543
207787614 436209086
210766897 435014568
213736663 433800069
216696787 432565671
219647147 431311455
222587620 430037503
225518085 428743899
228438421 427430726
231348508 426098067
234248227 424746008
237137458 423374634
240016085 421984031
242883989 420574285
245741054 419145482
248587165 417697711
251422206 416231060
254246064 414745616
257058624 413241469
259859774 411718709
262649401 410177426
265427395 408617710
268193644 407039653
270948038 405443346
273690468 403828881
276420826 402196351
279139004 400545850
281844895 398877470
284538392 397191306
287219389 395487453
289887782 393766005
292543467 392027058
295186340 390270709
297816299 388497053
300433240 386706187
303037064 384898209
305627669 383073217
308204955 381231308
310768824 379372582
313319177 377497137
315855916 375605072
318378944 373696489
320888165 371771487
323383483 369830166
325864804 367872629
328332033 365898976
330785078 363909309
333223844 361903731
335648241 359882344
338058177 357845252
340453562 355792558
342834305 353724365
345200318 351640778
347551512 349541902
349887799 347427841
352209093 345298701
354515307 343154587
356806356 340995605
359082155 338821862
361342619 336633464
363587666 334430518
365817212 332213132
368031176 329981413
370229476 327735469
372412032 325475408
374578763 323201340
376729591 320913372
378864438 318611615
380983224 316296178
383085874 313967170
385172311 311624702
387242460 309268884
389296244 306899827
391333591 304517642
393354426 302122440
395358677 299714333
397346272 297293433
399317138 294859851
401271206 292413701
403208405 289955095
405128666 287484146
407031920 285000967
408918099 282505671
410787137 279998373
412638965 277479186
414473519 274948224
416290734 272405602
418090544 269851435
419872887 267285837
421637698 264708924
423384915 262120812
425114478 259521615
426826324 256911450
428520393 254290432
430196626 251658679
431854963 249016306
433495347 246363431
435117719 243700169
436722024 241026640
438308203 238342959
439876203 235649245
441425968 232945615
442957444 230232187
444470577 227509080
445965315 224776411
447441605 222034300
448899397 219282865
450338638 216522225
451759280 213752499
453161272 210973806
454544566 208186267
455909115 205389999
457254869 202585125
458581784 199771762
459889812 196950033
461178908 194120056
462449029 191281952
463700129 188435842
464932165 185581847
466145095 182720088
467338877 179850686
468513470 176973761
469668832 174089436
470804924 171197832
471921707 168299071
473019142 165393275
474097191 162480565
475155817 159561063
476194983 156634892
477214653 153702175
478214793 150763033
479195367 147817590
480156341 144865967
481097683 141908289
482019359 138944677
482921339 135975255
483803590 133000147
484666082 130019475
485508786 127033363
486331671 124041934
487134710 121045313
487917875 118043623
488681138 115036987
489424473 112025530
490147853 109009376
490851255 105988648
491534652 102963472
492198022 99933972
492841341 96900271
493464587 93862494
494067737 90820767
494650771 87775213
495213668 84725957
495756408 81673125
496278972 78616841
496781341 75557230
497263498 72494416
497725425 69428526
498167106 66359685
498588525 63288017
498989667 60213648
499370517 57136703
499731061 54057308
500071287 50975588
500391181 47891669
500690732 44805676
500969929 41717735
501228761 38627972
501467218 35536512
501685291 32443481
501882972 29349005
502060252 26253210
502217125 23156221
502353584 20058165
502469624 16959167
502565238 13859354
502640423 10758851
502695175 7657785
502729491 4556281
502743367 1454466
502736803 -1647534
502709798 -4749594
502662350 -7851586
502594460 -10953385
502506128 -14054865
502397358 -17155900
502268149 -20256363
